@relation temperature_byhour

@attribute READING_DATE numeric
@attribute 'Forge Hallway - Temperature' numeric
@attribute 'Forge Room - Temperature' numeric
@attribute 'IT Closet-Temperature' numeric
@attribute 'Temp South Wall' numeric
@attribute 'Temperature North Wall' numeric
@attribute TimeOfDay numeric

@data
2,24.225,23.225,28.26667,11.75,9.7,1
2,23,23.275,28.375,9.70833,7.83333,2
2,22.33333,23.05,28.48333,8.075,7.03333,2
2,21.51667,22.68333,28.29167,7.1,6.44167,2
2,20.85,22.25,27.93333,6.35,6.45833,2
2,20.4,21.85,27.55833,6.05833,6.375,2
2,20.03333,21.575,27.225,6.33333,6.15,2
2,19.7,21.225,26.975,5.45,5.49167,2
4,19.39167,20.90833,26.61667,4.76667,5.54167,0
4,19.18333,20.675,26.29167,4.71667,5.59167,0
4,18.95,20.45833,25.99167,4.44167,5.30833,0
4,18.86667,20.325,25.83333,4.84167,4.73333,0
4,18.725,20.1,25.65833,4.60833,4.125,0
4,18.49167,19.89167,25.41667,5,3.38333,0
4,18.89167,19.825,25.30833,4.78333,3.44167,0
4,18.99167,20.2,25.40833,6.8,3.65,0
4,21.15833,22.65833,26.075,9.36667,4.5,0
4,21.03333,22.15833,26.64167,9.58333,4.78333,1
4,21.35833,23.81667,27.28333,9.8,5.10833,1
4,21.05,22.33333,27.18333,10.70833,6.45833,1
4,21.575,23.1,26.98333,9.28333,6.34167,0
4,22.40833,23.7,27.525,10.64167,6.95,1
4,22.63333,24.05833,28.51667,10.70833,6.875,1
4,22.825,23.96667,29.05,9.3,6.76667,1
4,22.05833,22.99167,29.25833,8.56667,6.39167,1
4,22.30833,23.71667,29.23333,7.34167,6.175,2
4,22.225,23.825,29.225,6.86667,5.69167,2
4,21.225,22.49167,29.025,6.26667,4.55,2
4,20.325,21.725,28.53333,5.56667,3.84167,2
4,19.60833,21.075,28.05833,4.78333,3.26667,2
4,19.15,20.61667,27.60833,2.9,3.13333,2
4,18.9,20.35833,27.34167,2.53333,3.425,2
7,18.725,20.08333,27,2.38333,3.3,0
7,18.49167,19.80833,26.71667,1.70833,2.64167,0
7,18.38333,19.54167,26.45,0.81667,1.88333,0
7,18.18333,19.29167,26.18333,-0.16667,1.075,0
7,18.09167,19.3,26.00833,-1.075,0.75,0
7,18.00833,19.3,25.9,-2.675,-0.68333,0
7,18.575,19.3,25.9,-3.00833,-2.09167,0
7,18.6,19.4,25.925,-2.8,-2.20833,0
7,20.76364,22.44545,26.44545,-3.37273,-2.26364,0
7,21.38333,22.625,27.325,-2.31667,-1.98333,1
7,21.64167,23.125,27.075,-1.64167,-1.69167,1
7,23.025,25.04167,27.84167,-0.4,-1.49167,1
7,22.75,25.31667,28.23333,-2.14167,-1.8,0
7,22.85833,24.81667,28.34167,-2.275,-2.19167,1
7,22.6,24.2,28.275,-2.425,-2.00833,1
7,22.31667,23.88333,28.09167,-2.24167,-1.99167,1
7,21.05833,22.19167,27.575,-1.725,-1.66667,1
7,21.425,22.35,27.44167,-1.9,-1.3,2
7,21.28333,22.80833,27.35833,-1.80833,-0.83333,2
7,20.61667,22.125,27.30833,-2.48333,-1.10833,2
7,19.65833,21.46667,26.78333,-2.76667,-0.85,2
7,19.175,20.96667,26.30833,-2.01667,-0.09167,2
7,18.89167,20.59167,25.96667,-1.61667,0.05833,2
7,18.63333,20.20833,25.8,-1.15833,-0.00833,2
2,18.325,19.775,25.40833,-1.43333,-0.36667,0
2,18.04167,19.49167,25.08333,-1.4,-0.475,0
2,17.86667,19.3,24.8,-1.95833,-1.05,0
2,17.675,19.13333,24.6,-1.73333,-2.275,0
2,18,19.75,24.46667,-1.35833,-3.78333,0
2,17.61667,19.20833,24.46667,-4.55833,-4.76667,0
2,17.975,19.06667,24.38333,-5.65833,-5.2,0
2,18.09167,19.21667,24.4,-5.13333,-5.33333,0
2,20.63333,22.55833,25.16667,1.95,-4.55,0
2,21.46667,22.8,26.29167,6.51667,-4.18333,1
2,21.69167,22.775,26.61667,10.625,-3.71667,1
2,22.91667,24.23333,27.15833,14.29167,-2.65833,1
2,23.44167,24.44167,27.725,14.44167,-2,0
2,23.475,23.65833,27.85833,14.48333,-1.9,1
2,23.59167,23.13333,27.7,13.46667,-1.25,1
2,24.19167,23.20833,27.73333,10.84167,-0.725,1
2,24.70833,23.19167,27.8,8.15,0.1,1
2,24.55,23.45,27.86667,5.95,0.15833,2
2,24.01667,23.49167,27.75,4.15,-0.00833,2
2,22.41667,23.21667,27.475,-1.325,-0.70833,2
2,20.79167,22.45,26.89167,-2.59167,-2.325,2
2,19.83333,21.75833,26.20833,-4.29167,-3.075,2
2,19.33333,21.25,25.76667,-4.825,-3.65,2
2,18.925,20.89167,25.41667,-5.96667,-4.20833,2
5,18.61667,20.575,25,-6.73333,-4.55,0
5,18.35833,20.31667,24.675,-6.925,-4.9,0
5,18.11667,20.05833,24.40833,-7.39167,-5.29167,0
5,17.90833,19.875,24.175,-7.825,-5.30833,0
5,17.75833,19.65,23.93333,-8.11667,-5.53333,0
5,17.65833,19.59167,23.775,-8.5,-5.6,0
5,18.125,19.56667,23.71667,-7.7,-5.91667,0
5,18.24167,19.71667,23.84167,-6.19167,-5.275,0
5,20.825,22.875,24.61667,0.95833,-4.96667,0
5,21.49167,23.05,25.625,6.225,-3.15,1
5,21.08333,22.21667,25.55,10.83333,-1.7,1
5,21.30833,22.21667,25.7,14.6,-1.375,1
5,21.75833,22.25833,25.8,16.46667,-0.55833,0
5,22.49167,23.19167,26.15,17.08333,-0.28333,1
5,23.525,23.11667,26.5,17.49167,1.13333,1
5,22.59167,22.075,26.35833,16,1.95833,1
5,21.84167,21.55833,25.96667,13.25833,1.35833,1
5,21.725,22.00833,25.95,11.70833,0.11667,2
5,22.13333,22.3,26.04167,6.13333,-0.54167,2
5,20.76667,21.90833,25.94167,0.48333,-2.45833,2
5,19.43333,21.15,25.40833,-3.14167,-3.68333,2
5,18.85833,20.48333,25.56667,-4.70833,-4.05,2
5,18.40833,20.08333,25.55833,-5.6,-4.6,2
5,18.125,19.81667,25.43333,-6.76667,-5.10833,2
1,17.95833,19.58333,25.29167,-7.04167,-4.81667,0
1,17.75,19.38333,25.13333,-7.60833,-5.33333,0
1,17.5,19.20833,24.94167,-8.6,-5.75833,0
1,17.43333,18.96667,24.71667,-9.06667,-6.05,0
1,18.125,20.15833,24.825,-9.06667,-6.29167,0
1,17.45833,19.01667,24.60833,-8.83333,-6.325,0
1,17.80833,18.9,24.45,-8.975,-6.50833,0
1,18.6,20.375,24.66667,-7.20833,-6.675,0
1,18.15,19.3,24.60833,0.61667,-5.65,0
1,18.1,19.225,24.55833,7.23333,-4.61667,1
1,18.41667,19.28333,24.58333,10.725,-3.95833,1
1,18.7,19.3,24.6,13.34167,-3.30833,1
1,19.075,19.39167,24.7,15.06667,-2.30833,0
1,19.75833,19.50833,24.825,14.81667,-2.08333,1
1,20.63333,19.63333,24.95833,13.23333,-1.35,1
1,21.64167,20.11667,25.13333,10.84167,-0.30833,1
1,22.14167,20.525,25.375,6.35833,0.6,1
1,22.1,20.59167,25.56667,6.45833,0.44167,2
1,21.71667,20.43333,25.61667,3.69167,0.16667,2
1,20.58333,20.29167,25.6,1.2,-1.56364,2
1,19.35833,19.875,25.4,-1.65,-2.95833,2
1,18.86667,19.55833,25.1,-3.75,-3.15,2
1,18.34167,19.31667,24.89167,-4.65,-3.83333,2
1,18.23333,19.79167,24.73333,-5.4,-4.01667,2
1,18.11667,19.425,24.775,-6.06667,-4.33333,0
1,18.425,20.2,24.71667,-6.26667,-4.35,0
1,18.24167,20,24.63333,-6.6,-4.4,0
1,18.01667,19.43333,24.69167,-7.25,-4.58333,0
1,18.35833,20.05833,24.65833,-7.43333,-4.66667,0
1,18.325,20.125,24.625,-8.00833,-5.59167,0
1,18.36667,19.31667,24.6,-8.46667,-6.10833,0
1,18.29167,19.125,24.55833,-6.45,-5.93333,0
1,18.38333,19.91667,24.45,1.18333,-5.19167,0
1,18.53333,19.525,24.6,7.71667,-4.25833,1
1,18.68333,19.33333,24.6,11.15833,-3.91667,1
1,18.825,19.3,24.6,13.49167,-3.20833,1
1,19.025,19.26667,24.6,15.425,-2.35833,0
1,19.63333,19.30833,24.7,15.13333,-1.64167,1
1,20.41667,19.5,24.84167,14.16667,-0.89167,1
1,21.23333,19.68333,24.95833,11.33333,-0.36667,1
1,21.85833,20.08333,25.11667,8.20833,0.64167,1
1,21.98333,20.35833,25.29167,4.525,1.40833,2
1,21.825,20.675,25.5,3.1,1.51667,2
1,20.73333,20.50833,25.59167,0.43333,-0.55833,2
1,19.41667,20.00833,25.35,-1.85833,-1.40833,2
1,18.875,19.64167,25.075,-3.25833,-2.20833,2
1,18.31667,19.35,24.83333,-4.18333,-3.05833,2
1,17.95,19.1,24.66667,-4.81667,-3.95,2
4,18.45833,19.96667,24.71667,-5.275,-4.18333,0
4,18.23333,19.875,24.63333,-5.93333,-3.76667,0
4,18.13333,19.49167,24.7,-6.55,-3.91667,0
4,18.35833,20.24167,24.70833,-6.49167,-4.31667,0
4,18.25,20.00833,24.65,-6.55,-4.31667,0
4,17.94167,19.575,24.7,-6.96667,-4.1,0
4,18.96667,20.275,24.80833,-6.76667,-4.71667,0
4,18.53333,19.38333,24.8,-4.61667,-4.41667,0
4,20.81667,22.475,25.18333,3.44167,-3.325,0
4,22.03333,22.90833,26.34167,8.75,-2.11667,1
4,21.84167,22.05833,26.75833,12.55833,-0.95833,1
4,21.85,22.15833,26.93333,14.35833,0.19167,1
4,22.05,22.34167,27.11667,16.95,1.18333,0
4,22.64167,22.59167,27.38333,18.43333,1.99167,1
4,23.54167,22.86667,27.61667,17.8,2.56667,1
4,24.30833,23.325,27.9,13.73333,3.64167,1
4,25.01667,23.7,28.11667,8.025,4.725,1
4,25.06667,23.89167,28.325,6.01667,4.975,2
4,24.58333,23.85,28.4,3.68333,4.30833,2
4,22.93333,23.39167,28.275,1.725,2.65833,2
4,21.19167,22.45,27.75,0.25,0.96667,2
4,20.10833,21.70833,27.05833,-1.05,0.325,2
4,19.45,21.10833,26.50833,-1.86667,-0.45,2
4,19.06667,20.66667,26.19167,-2.56667,-1.2,2
6,18.725,20.35833,25.925,-2.68333,-1.375,0
6,18.475,20.09167,25.65,-3.3,-1.41667,0
6,18.23333,19.85833,25.33333,-3.78333,-1.725,0
6,18.05,19.625,25.1,-3.7,-1.56667,0
6,17.90833,19.49167,24.88333,-3.75833,-1.475,0
6,17.79167,19.33333,24.74167,-3.63333,-1.61667,0
6,18.35,19.38333,24.63333,-3.19167,-1.59167,0
6,18.475,19.49167,24.76667,-1.50833,-1.50833,0
6,20.8,22.425,25.36667,6.075,-0.63333,0
6,21.625,22.84167,26.33333,12.23333,0.95833,1
6,21.34167,21.81667,26.525,17.71667,2.20833,1
6,21.475,21.79167,26.68333,19.61667,3.35,1
6,21.59167,21.85833,26.74167,18.4,5.00833,0
6,21.95,22.09167,26.88333,18.46667,5.975,1
6,22.65833,22.30833,27.04167,19.83333,7.01667,1
6,24.025,22.9,27.28333,18.3,7.69167,1
6,24.88333,23.51667,27.68333,13.225,8.43333,1
6,25.01667,23.775,28.03333,9.31667,8.81667,2
6,24.5,23.85,28.26667,7.41667,8.60833,2
6,23.29167,23.475,28.23333,6.21667,6.14167,2
6,21.525,22.675,27.825,3.80833,3.95833,2
6,20.6,21.98333,27.28333,2.51667,3.55,2
6,19.975,21.50833,26.80833,1.3,2.99167,2
6,19.55833,21.11667,26.51667,0.45833,2.40833,2
2,19.3,20.81667,26.25833,-0.06667,2.175,0
2,19.00833,20.55,25.98333,-0.61667,2.1,0
2,18.78333,20.34167,25.74167,-1.05,1.58333,0
2,18.60833,20.1,25.525,-1.325,1.15833,0
2,18.4,19.94167,25.28333,-1.69167,0.875,0
2,18.225,19.73333,25.075,-2.125,0.30833,0
2,18.71667,19.71667,24.99167,-1.06667,0.29167,0
2,18.74167,19.90833,25.01667,0.55,0.95,0
2,20.91818,22.56364,25.53636,8.65455,1.475,0
2,21.94167,23.10833,26.425,13.80833,2.28333,1
2,22.43333,23.19167,26.94167,17.275,4.15,1
2,22.29167,22.68333,27.16667,19.88333,5.95,1
2,23.60833,24.45,27.7,19.16667,7.00833,0
2,23.65,23.65833,27.975,16.78333,7.96667,1
2,24.50833,23.825,28.29167,16.16667,8.64167,1
2,25.54167,24.25833,28.55833,12.88333,9.76667,1
2,25.03333,24.05833,28.79167,10.075,10.15833,1
2,24.06667,23.95833,28.68333,9.5,9.44167,2
2,22.98333,23.63333,28.66667,7.91667,8.3,2
2,22.1,23.18333,28.38333,6.9,7.525,2
2,21.50833,22.79167,28.04167,6.50833,7,2
2,20.95833,22.34167,27.61667,6.45,6.73333,2
2,20.525,21.95833,27.225,5.75833,6.51667,2
2,20.19167,21.63333,27.01667,5.175,6.125,2
4,19.83333,21.325,26.74167,4.525,5.725,0
4,19.55,21.05833,26.45833,4.06667,5.41667,0
4,19.35833,20.775,26.2,3.675,4.75833,0
4,19.19167,20.625,26.01667,3.56667,5.01667,0
4,19.025,20.45833,25.85,2.675,4.36667,0
4,18.93333,20.375,25.7,2.125,3.3,0
4,19.25,20.35833,25.65833,3.1,2.86667,0
4,19.31667,20.55,25.7,6.48333,2.91667,0
4,21.025,22.85833,26.15833,6.775,3.16667,0
4,20.94167,21.99167,26.69167,7.33333,3.36667,1
4,21.6,23.15833,27.125,6.86667,3.75833,1
4,22.43333,24.44167,27.6,4.91667,4.04167,1
4,22.86667,24.35833,28.1,6.30833,4.85,0
4,21.48333,22.8,27.68333,6.225,5.55,1
4,21.75,22.96667,27.78333,7.76667,6.24167,1
4,21.65833,22.95833,27.9,6.71667,6.575,1
4,21.71667,22.94167,28.28333,6.58333,6.69167,1
4,22.06667,23.95,28.55,4.85,6.31667,2
4,21.51667,22.9,28.75,4.35833,6.28333,2
4,20.81667,22.34167,28.49167,4.25833,6.19167,2
4,20.425,21.96667,28.2,3.9,5.85,2
4,20.08333,21.7,27.93333,3.98333,5.81667,2
4,19.84167,21.45,27.69167,3.43333,5.725,2
4,19.6,21.15833,27.55833,3.075,5.55833,2
3,19.375,20.9,27.36667,2.91667,5.65,0
3,19.20833,20.65833,27.10833,2.85,5.61667,0
3,19,20.45,26.90833,2.85833,5.73333,0
3,18.85,20.275,26.71667,2.70833,5.65,0
3,18.55,20.025,26.50833,2.60833,5.31667,0
3,18.46667,19.91667,26.3,2.5,5.06667,0
3,18.74167,19.875,26.2,3.375,4.725,0
3,18.78333,20.05,26.2,2.85,4.55,0
3,20.875,22.625,26.64167,4.45833,5.1,0
3,20.68333,22.19167,27.525,8.30833,6.125,1
3,20.25833,22.45,28.45833,16.24167,7.15,1
3,21.19167,23.475,29.59167,18,7.94167,1
3,22.64167,25.975,30.76667,18.91667,8.98333,0
3,24.18333,26.625,31.68333,19.925,9.63333,1
3,24.44167,25.8,31.55,19.34167,9.825,1
3,24.125,24.41667,31.40833,18.25833,10.33333,1
3,23.28333,23.55833,31.11667,17.04167,10.4,1
3,22.66667,23.09167,30.99167,14.74167,10.05833,2
3,22.11667,22.66667,30.75833,13.05,9.95,2
3,22.29167,22.775,30.48333,9.59167,9.275,2
3,21.48333,22.56667,30.40833,7.11667,7.94167,2
3,20.74167,22.05833,30.06667,5.95,6.65833,2
3,20.15833,21.56667,29.66667,4.8,5.825,2
3,19.675,21.175,29.325,3.93333,5.43333,2
6,19.325,20.75833,28.99167,3.5,4.99167,0
6,18.975,20.44167,28.58333,3.05833,4.61667,0
6,18.81667,20.15,28.2,2.94167,4.25833,0
6,18.65,19.925,27.925,2.21667,3.98333,0
6,18.45833,19.68333,27.68333,1.88333,3.925,0
6,18.35833,19.54167,27.50833,1.625,3.69167,0
6,18.64167,19.38333,27.30833,1.75,3.61667,0
6,18.60833,19.30833,27.23333,4.26667,3.80833,0
6,18.65833,19.3,27.225,11.56667,4.89167,0
6,18.94167,19.40833,27.3,16.75,6.35833,1
6,19.3,19.54167,27.3,20.19167,7.80833,1
6,19.725,19.75833,27.39167,22.35,9.1,1
6,20.15833,20.08333,27.56667,24.40833,9.975,0
6,20.99167,20.50833,27.85,23.86667,10.775,1
6,22.1,21.11667,28.16667,22.24167,11.1,1
6,22.9,21.71667,28.55833,19.84167,11.13333,1
6,23.65,22.18333,28.90833,16.73333,11.48333,1
6,23.575,22.5,29.21667,15.23333,11.20833,2
6,22.69167,22.29167,29.39167,12.73333,10.10833,2
6,21.91667,21.95833,29.36667,10.65833,8.8,2
6,20.74167,21.375,29.15833,8,7.23333,2
6,20.075,20.90833,28.79167,6.3,6.325,2
6,19.55833,20.54167,28.44167,5.30833,5.775,2
6,19.08333,20.19167,28.20833,4.75,5.15,2
6,18.91667,19.93333,28.03333,3.875,4.88333,0
6,18.65833,19.71667,27.76667,3.63333,4.44167,0
6,18.54167,19.55833,27.51667,3.50833,3.93333,0
6,18.35833,19.39167,27.3,3.375,3.68333,0
6,18.23333,19.275,27.10833,3.71667,3.15,0
6,18.13333,19.13333,26.95,3.14167,3.075,0
6,18.66667,19.05833,26.86667,2.64167,2.80833,0
6,18.61667,19.11667,26.9,4.53333,3.00833,0
6,18.54167,19.20833,26.9,12.78333,4.08333,0
6,18.91667,19.30833,26.96667,19.225,5.81667,1
6,19.41667,19.5,27.075,21.88333,7.86667,1
6,19.75,19.825,27.3,20.65833,9.8,1
6,19.98333,20.05,27.53333,18.53333,11.20833,0
6,20.2,20.31667,27.76667,17.075,11.94167,1
6,20.45833,20.44167,27.94167,17.5,12.825,1
6,21.425,20.86667,28.15,16.85833,13.525,1
6,22.08333,21.375,28.45833,14.53333,13.51667,1
6,21.125,21.24167,28.60833,12.43333,12.11667,2
6,20.50833,20.99167,28.6,10.64167,10.63333,2
6,20.025,20.70833,28.51667,8.95,9.85,2
6,19.59167,20.45833,28.3,3.26667,7.225,2
6,19.15833,20.125,28.03333,1.83333,4.75,2
6,18.86667,19.9,27.79167,1.84167,4.29167,2
6,18.78333,19.65833,27.675,1.69167,3.9,2
2,18.64167,19.56667,27.60833,1.86667,3.725,0
2,18.53333,19.43333,27.53333,2.53333,4.00833,0
2,18.525,19.30833,27.325,2.85833,4.44167,0
2,18.425,19.26667,27.23333,3.24167,4.225,0
2,18.34167,19.075,27.11667,2.96667,4.50833,0
2,18.38333,19.11667,27.04167,3.10833,4.85,0
2,18.975,19.23333,27.09167,3.95833,5.25833,0
2,19.075,19.56667,27.21667,5.725,6.025,0
2,21.04167,22.16667,27.675,5.10833,6.55833,0
2,21.5,22.54167,28.21667,5.225,6.64167,1
2,22.06667,23.28333,28.10833,7.21667,8.225,1
2,22.15,23.30833,28.33333,9.19167,9.45833,1
2,21.8,22.25,27.9,13.75,12.55833,0
2,22.075,22.53333,27.5,14.8,14.91667,1
2,22.18333,22.79167,27.58333,15.3,16.21667,1
2,22.13333,22.81667,27.7,15.68333,16.36667,1
2,22.46667,23.04167,27.81667,15.89167,16.875,1
2,22.45,23.04167,28.1,15.78333,16.38333,2
2,22.05833,22.91667,28.13333,15.16667,14.83333,2
2,21.71667,22.71667,28.025,13.26667,13.64167,2
2,21.26667,22.40833,27.81667,10.825,11,2
2,20.8,22.075,27.51667,9.375,9.25,2
2,20.39167,21.73333,27.20833,8.125,8.61667,2
2,20.01667,21.40833,26.99167,6.95,8.075,2
4,19.65,21.1,26.71667,6.44167,8.025,0
4,19.35,20.74167,26.29167,6.16667,7.625,0
4,19.1,20.46667,25.89167,5.71667,6.575,0
4,18.85,20.25833,25.60833,5.00833,6.08333,0
4,18.71667,20.00833,25.30833,4.7,6.15833,0
4,18.51667,19.84167,25.11667,4.175,5.26667,0
4,18.85833,19.8,25,4.14167,4.83333,0
4,18.85833,19.85,25,3.85,4.09167,0
4,20.85,22.41667,25.575,5.84167,4.31667,0
4,21.175,22.45,26.375,6.625,4.7,1
4,21.34167,23.08333,26.78333,6.45833,4.18333,1
4,21.55833,22.86667,26.875,7.64167,4.2,1
4,21.04167,21.91667,27.025,9.01667,4.64167,0
4,20.95,21.81667,27.1,10.81667,5.575,1
4,21.43333,21.86667,27.45,11.40833,5.79167,1
4,21.54167,21.89167,28.49167,9.86667,6.075,1
4,21.15833,21.99167,28.65833,8.24167,5.76667,1
4,21.24167,21.94167,28.125,7.11667,5.925,2
4,21.275,21.725,29.29167,6.13333,6.34167,2
4,20.975,21.625,29.75,4.59167,5.73333,2
4,20.04167,21.23333,29.78333,3.15,4.65,2
4,19.43333,20.78333,29.575,2.38333,5.1,2
4,19.05,20.41667,29.38333,1.85833,5.075,2
4,18.76667,20.11667,29.26667,1.45,4.50833,2
7,18.45833,19.83333,29.11667,1.01667,4.23333,0
7,18.175,19.55,28.90833,0.91667,4.18333,0
7,17.8,19.25833,28.63333,1.05,4.11667,0
7,17.49167,18.95833,28.36667,1.025,3.825,0
7,17.79167,19.54167,28.15,0.93333,3.875,0
7,17.725,19.16667,28.1,0.75,3.71667,0
7,17.83333,18.88333,28,1.23333,3.525,0
7,17.73333,18.91667,27.96667,3.88333,4.05833,0
7,20.49167,22.35,28.16667,6.04167,4.75833,0
7,21.40833,22.875,29.075,8.86667,6.55833,1
7,21.3,22.275,29.59167,8.39167,7.29167,1
7,21.1,21.58333,29.58333,10.10833,8.59167,1
7,21.19167,21.58333,29.73333,10.51667,9.48333,0
7,21.225,21.96667,29.88333,10.275,8.88333,1
7,21.73333,22.66667,30.15833,13.175,10.85833,1
7,22.35,23.16667,30.425,13.36667,11.5,1
7,22.28333,23.35833,30.75,12.94167,11.50833,1
7,22.65833,23.625,31.30833,12.34167,11.34167,2
7,22.35,23.60833,31.625,11.73333,11.23333,2
7,22.01667,23.51667,31.7,8.86667,10.33333,2
7,21.46667,23.14167,31.575,6.43333,9.18333,2
7,20.90833,22.675,31.28333,5.44167,8.55,2
7,20.5,22.325,30.95833,4.51667,7.44167,2
7,20.13333,21.975,30.76667,3.60833,6.33333,2
2,19.775,21.66667,30.55833,3.06667,5.425,0
2,19.45833,21.39167,30.29167,2.30833,4.08333,0
2,19.20833,21.1,30,1.625,3.65,0
2,18.925,20.84167,29.73333,0.8,3.16667,0
2,18.675,20.60833,29.48333,0.425,2.26667,0
2,18.43333,20.39167,29.23333,0.325,2.425,0
2,18.7,20.35,29.03333,0.38333,2.5,0
2,18.69167,20.4,28.96667,2.79167,2.90833,0
2,20.96667,22.69167,29.13333,9.5,3.51667,0
2,21.65,22.75,29.625,15.00833,5.375,1
2,21.40833,22.13333,29.725,15.75833,6.41667,1
2,21.425,21.95,29.86667,19.01667,7.46667,1
2,21.75,22.175,29.975,20.775,8.95,0
2,22.7625,22.65,30.275,21.0625,10.8375,1
2,22.85833,23.01667,30.625,18.025,11.44167,1
2,22.86667,23.78333,30.95,14.55833,11.93333,1
2,23.55833,24.475,31.475,13.65,12.68333,1
2,23.375,24.24167,31.675,12.175,12.15833,2
2,23.75,23.89167,31.7,10.86667,12.725,2
2,22.94167,23.53333,31.64167,9.625,10.85,2
2,21.91667,22.95833,31.38333,8.4,9.64167,2
2,21.21667,22.40833,30.975,7.21667,8.6,2
2,20.61667,21.88333,30.525,6.14167,8.325,2
2,20.075,21.41667,30.20833,5.275,7.68333,2
5,19.64167,21.01667,29.85,4.61667,6.95,0
5,19.29167,20.625,29.49167,4.13333,6.13333,0
5,18.96667,20.31667,29.15,3.43333,5.375,0
5,18.825,20.025,28.88333,3.075,5.35833,0
5,18.69167,19.84167,28.63333,2.89167,5.3,0
5,18.48333,19.63333,28.425,2.75,5,0
5,18.93333,19.575,28.3,3.575,5.16667,0
5,18.99167,19.85,28.275,6.2,5.525,0
5,20.91667,22.33333,28.475,6.55833,6.06667,0
5,21.23333,22.05833,28.95833,7.75833,7.41667,1
5,21.575,22.49167,29.15833,8.18333,8.4,1
5,21.55833,22.8,29.75,9.16667,8.94167,1
5,21.71667,22.45833,30.04167,10.28333,9.81667,0
5,21.9,22.5,30.275,12.15,11.175,1
5,22.46667,22.65833,29.99167,13.55833,12.1,1
5,22.71667,22.91667,28.86667,12.70833,12.30833,1
5,22.70833,22.7,28.475,12.08333,12.51667,1
5,23.41667,23.18333,28.58333,11.40833,12.73333,2
5,23.35,23.30833,28.7,10.575,12.15,2
5,22.41667,23.04167,28.6,9.36667,11.075,2
5,21.775,22.76667,28.35,8.225,10.06667,2
5,21.2,22.325,27.95833,7.31667,9.475,2
5,20.675,21.91667,27.575,6.25833,8.875,2
5,20.24167,21.56667,27.275,5.44167,8.49167,2
1,19.83333,21.2,26.94167,4.73333,7.79167,0
1,19.50833,20.84167,26.61667,4,7.23333,0
1,19.2,20.575,26.28333,3.29167,6.875,0
1,18.96667,20.31667,26.01667,2.43333,5.64167,0
1,18.79167,20.05833,25.8,2.31667,5.675,0
1,18.64167,19.93333,25.61667,1.96667,5.34167,0
1,18.81667,19.775,25.41667,1.53333,4.91667,0
1,18.8,19.7,25.30833,3.875,4.49167,0
1,18.83333,19.70833,25.2,12.85,6.24167,0
1,19.2,19.85,25.20833,19.375,7.73333,1
1,19.88333,20.14167,25.39167,24.025,9.725,1
1,20.48333,20.575,25.75,25.5,11.48333,1
1,21.05,21.05833,26.09167,23.95,12.775,0
1,22.05833,21.64167,26.55833,22.80833,13.525,1
1,23.375,22.50833,27.08333,22.05,14.35833,1
1,24.71667,23.39167,27.725,19.35833,15.63333,1
1,25.73333,24.19167,28.4,17.00833,16.71667,1
1,26.18333,24.75,28.98333,15.95,17.20833,2
1,25.95,24.96667,29.38333,14.6,16.55,2
1,25.05833,24.61667,29.49167,12.06667,14.825,2
1,23.4,23.8,29.2,10.45,12.80833,2
1,22.36667,23.09167,28.75,9.575,11.775,2
1,21.7,22.58333,28.28333,9.31667,11.30833,2
1,21.26667,22.21667,27.96667,9.51667,11.44167,2
3,20.96667,21.925,27.69167,9.70833,11.40833,0
3,20.725,21.74167,27.475,9.625,11.34167,0
3,20.49167,21.53333,27.275,8.8,10.53333,0
3,20.30833,21.375,27.05833,8.45833,10.26667,0
3,20.04167,21.18333,26.875,7.58333,9.73333,0
3,19.85,21.01667,26.70833,7.25833,9.08333,0
3,20.05833,20.91667,26.59167,7.24167,9.125,0
3,19.99167,20.89167,26.45,7.45,9.24167,0
3,19.73333,20.85833,26.375,7.375,9.24167,0
3,19.59167,20.74167,26.23333,7.45,9.325,1
3,19.525,20.7,26.2,7.525,9.425,1
3,19.44167,20.63333,26.13333,7.325,9.28333,1
3,19.45833,20.65833,26.1,8.39167,10.05833,0
3,19.55833,20.68333,26.1,9.125,10.825,1
3,19.60833,20.7,26.16667,10.36667,11.625,1
3,20.23333,20.89167,26.25833,12.94167,13.26667,1
3,21.95,21.425,26.575,14.85833,16.25833,1
3,23.34167,22.34167,27.1,15.975,18.125,2
3,23.675,22.925,27.63333,15.90833,18.16667,2
3,23.05,22.91667,27.96667,14.91667,17.10833,2
3,22.15833,22.53333,28,13.925,15.85,2
3,21.65833,22.225,27.85,13.1,14.78333,2
3,21.275,22.025,27.66667,12.44167,14.49167,2
3,21.025,21.84167,27.575,11.85,13.725,2
6,20.75833,21.68333,27.45,11.75,13.74167,0
6,20.64167,21.50833,27.3,11.475,13.45833,0
6,20.45,21.40833,27.16667,11.175,13.14167,0
6,20.35,21.25833,27.05,10.725,12.6,0
6,20.2,21.13333,26.90833,10.61667,12.48333,0
6,20.05833,21.05833,26.80833,10.775,12.25,0
6,20.40833,21.075,26.8,12.08333,12.80833,0
6,20.58333,21.24167,26.825,14.525,16.175,0
6,21.44167,21.61667,27.05,15.475,17.00833,0
6,21.71667,22.3,27.475,15.96667,17.73333,1
6,22.43333,24.275,28.175,18.49167,18.76667,1
6,23.75833,25.15,28.84167,21.39167,20.54167,1
6,24.55,25.86667,29.41667,21.96667,21.25,0
6,25.225,26.38333,30.025,23.51667,21.80833,1
